conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1933482823392112972,Fri Jun 13 11:18:44 +0000 2025,0,@Hyaamy1 Hahaha boleh2 my..#kaburajadulu ,1933484177418301926,,Hyaamy1,in,,0,0,0,https://x.com/undefined/status/1933484177418301926,1648185960226775041,
1933477492897296610,Fri Jun 13 10:52:54 +0000 2025,0,@petitestardust Untung #KaburAjaDulu dari summer.,1933477675626287317,,petitestardust,in,,0,1,0,https://x.com/undefined/status/1933477675626287317,246398684,
1933476294693687715,Fri Jun 13 10:47:25 +0000 2025,0,Bukan hanya produk tapi juga semangat kampung halaman yang bisa kita bawa kemana-mana. Siapa tahu itu bisa membuka peluang besar di luar sana. #KangenKampungHalaman #DiasporaGlobal #GenZ #Kaburajadulu #masterbagasi #crossborderecommerce,1933476294693687715,,,in,,0,0,0,https://x.com/undefined/status/1933476294693687715,1453563764603719684,
1933472590745776542,Fri Jun 13 10:33:29 +0000 2025,0,Temen gw tahun kemarin almost perfect score aja ga lolos pdhl cv oke top 3 cumlaude jurusan selinear sama bidang pokoknya perfect. Orangnya sampe trauma sm sistem rekrutmen di indo jadilah dia #KaburAjaDulu ke negeri orang,1933472785961300218,,sakkuramiya,in,,0,0,0,https://x.com/undefined/status/1933472785961300218,1314870688679821313,
1933465213900370283,Fri Jun 13 10:03:23 +0000 2025,0,What a craaazyyuy story wow Kucing aja bisa #kaburajadulu bjir,1933465213900370283,,,in,,0,0,0,https://x.com/undefined/status/1933465213900370283,1039051126845259776,
1933463698045350312,Fri Jun 13 09:57:22 +0000 2025,0,Inilah peliharaan pemerintah indonesia. Ngapain bangga jadi warga negara Indonesia dan tinggal bersama dengan para kaum Islamis seperti ini ? Lebih bagus #kaburajadulu daripada digorok oleh peliharaan milik negara. @bnsphrxyzzz,1933463698045350312,,,in,,0,0,1,https://x.com/undefined/status/1933463698045350312,1816910802940755972,
1933312145816498236,Fri Jun 13 08:46:54 +0000 2025,2,@messerchmitt110 @tanyarlfes Justru dia rajin kan kaburajadulu,1933445964196688007,,messerchmitt110,in,,0,0,0,https://x.com/undefined/status/1933445964196688007,1756994813025771520,
1933445768159113694,Fri Jun 13 08:46:07 +0000 2025,0,#kaburajadulu kucing version,1933445768159113694,,,in,,0,0,0,https://x.com/undefined/status/1933445768159113694,1851217261052473344,
1933445496720535692,Fri Jun 13 08:45:02 +0000 2025,0,https://t.co/Y5LWsGo98L Wajar mahasiswa #KaburAjaDulu laah wong menteri pendidikan kita kayak gini GOBLOK-nya.,1933445496720535692,,,in,,0,0,0,https://x.com/undefined/status/1933445496720535692,1820324389239570432,
1933431027227336709,Fri Jun 13 07:47:32 +0000 2025,0,gipsi bru join #kaburajadulu,1933431027227336709,,,in,,0,0,2,https://x.com/undefined/status/1933431027227336709,1705574376421445632,
1933430193231966321,Fri Jun 13 07:44:14 +0000 2025,0,Mw pindah sana ih #kaburajadulu,1933430193231966321,,,in,,0,0,0,https://x.com/undefined/status/1933430193231966321,1275787745676283904,
1933428467875656114,Fri Jun 13 07:37:22 +0000 2025,0,Info Valid A1! Untuk yang mau #KaburAjaDulu tapi gak punya skill ini kesempatanmu! Di Singapura nggak ada parkir liar! Berarti kesempatan terbuka luas!! Penghasilan mudah tampa harus bersaing sama orang T*mur B*atak atau S*nda!!,1933428467875656114,,,in,,0,0,0,https://x.com/undefined/status/1933428467875656114,287583661,
1933424610365878734,Fri Jun 13 07:22:03 +0000 2025,0,Merantau ngajarin banyak hal termasuk nunggu kiriman dari #KampungHalaman Lucu ya... udah jauh jauh ke luar tetap aja nyarinya RASA RUMAH #LPDP #DiasporaGlobal #GenZ #Kaburajadulu #masterbagasi #crossborderecommerce,1933424610365878734,,,in,,0,0,0,https://x.com/undefined/status/1933424610365878734,1453563764603719684,
1933420663978799357,Fri Jun 13 07:06:22 +0000 2025,0,kaburajadulu jalur kucing,1933420663978799357,,,in,,0,1,1,https://x.com/undefined/status/1933420663978799357,55759874,
1933406741187998057,Fri Jun 13 06:11:02 +0000 2025,0,Kucing lokal aja bisa #kaburajadulu Kita? ,1933406741187998057,,,in,,0,0,0,https://x.com/undefined/status/1933406741187998057,1792511290336026624,
1933405326986158093,Fri Jun 13 06:05:25 +0000 2025,0,Kucing aja tau cara ampuh kaburajadulu.,1933405326986158093,,,in,,0,0,0,https://x.com/undefined/status/1933405326986158093,1196700305599033344,
1933402756385267981,Fri Jun 13 05:55:12 +0000 2025,0,WKWKWK AKHIRNYA MASUK TWITTER PAKE HASTAG KABURAJADULU @babyxiong,1933402756385267981,,,in,,0,0,0,https://x.com/undefined/status/1933402756385267981,1548382665992069122,
1933399138722591002,Fri Jun 13 05:40:50 +0000 2025,1,GUE IRI!!! #kaburajadulu jalur meong. Woyy brebb matteo siapapun di antara kalian berdua adopt aku please. Aku jg bisa mengeong kok ,1933399138722591002,,,in,,0,0,0,https://x.com/undefined/status/1933399138722591002,131021820,
1933394679279857953,Fri Jun 13 05:23:06 +0000 2025,2,Kirain abis viral dan dibahasnya #KaburAjaDulu itu pemerintah akan langsung Intropeksi dan cari solusi. Ini malah rakyatnya disuruh Intropeksi diri. Disini sudah jelas loh apa permasalahannya kenapa cari kerja di Indo itu susah dan kenapa lebih memilih kerja di luar negeri. https://t.co/4w0G1a0rn8,1933394679279857953,https://pbs.twimg.com/media/GtTMNG1bMAENgXq.jpg,,in,,0,0,1,https://x.com/undefined/status/1933394679279857953,1089194917,
1933383825968754700,Fri Jun 13 04:39:59 +0000 2025,0,KaburAjaDulu #KaburAjaDulu #MalamMinggu #ChillNight #CewekKalem #VibesMalam #EscapeMood #CityLights #WeekendVibes #FYP #explorepage https://t.co/6V4dmCXtDu,1933383825968754700,https://pbs.twimg.com/amplify_video_thumb/1933383682997514240/img/TgLUMPFVNZBsReSb.jpg,,in,,0,0,0,https://x.com/undefined/status/1933383825968754700,1864971422046785539,
1933360873273536651,Fri Jun 13 04:25:28 +0000 2025,0,@KangManto123 #kaburajadulu pilihan plg tepat,1933380174978167112,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1933380174978167112,1620224966116663297,
1933376709170192863,Fri Jun 13 04:11:42 +0000 2025,4,ingfo angka #kaburajadulu naik https://t.co/tBMAEcErkx,1933376709170192863,https://pbs.twimg.com/media/GtS73ZeaQAA6rz4.jpg,,in,,0,1,0,https://x.com/undefined/status/1933376709170192863,1527477779050078208,
1933375100688216406,Fri Jun 13 04:05:19 +0000 2025,1,Menjadi bagian dari diaspora bukan hanya soal jarak tapi juga tentang bagaimana kita menghubungkan kampung halaman dengan dunia. #KangenKampungHalaman #DiasporaGlobal #GenZ #Kaburajadulu #masterbagasi #crossborderecommerce,1933375100688216406,,,in,,0,0,0,https://x.com/undefined/status/1933375100688216406,1453563764603719684,
1933073060497928356,Thu Jun 12 08:05:07 +0000 2025,0,Day 4 stay in singapore not for holiday but for work jadi tau kenapa orang bilang better keluar dari indo kaburajadulu bukan hanya karena penghasilan. Karena ketika lo tinggal disuatu negara yg maju itu akan open your mind wider dan mikir mesti harus belajar lagi.,1933073060497928356,,,in,,0,1,0,https://x.com/undefined/status/1933073060497928356,168052759,
1933063217447911575,Thu Jun 12 07:50:19 +0000 2025,0,@detikcom Nyerah jadi WNI! #KaburAjaDulu,1933069337931522440,,detikcom,in,,0,0,0,https://x.com/undefined/status/1933069337931522440,2797425272,
1933055977538138139,Thu Jun 12 06:57:14 +0000 2025,0,kirain aiesekesek itu program buat kaburajadulu jalur pacaran ama org luar negeri huft.,1933055977538138139,,,in,,0,0,0,https://x.com/undefined/status/1933055977538138139,1891921132313509888,
1933009308788330913,Thu Jun 12 04:49:50 +0000 2025,0,@java1011 Emang paling bener tuh #kaburajadulu sih siisteur .,1933023919541502139,,java1011,in,,0,1,0,https://x.com/undefined/status/1933023919541502139,1466286906,
1933021882640744787,Thu Jun 12 04:41:45 +0000 2025,0,gue beneran harus kaburajadulu sebelum beneran suisaid,1933021882640744787,,,in,,0,0,0,https://x.com/undefined/status/1933021882640744787,1402583451484626950,
1932998089373348034,Thu Jun 12 03:07:12 +0000 2025,0,Asli nih bikin aplikasi barter warga negara kayaknya prospek... Yuk #kaburajadulu ke oz,1932998089373348034,,,in,,0,0,1,https://x.com/undefined/status/1932998089373348034,398798880,
1932994910560682119,Thu Jun 12 02:54:34 +0000 2025,8,Wah sama ya #kaburajadulu tag internasional kali yah? Orang aussie juga katanya sih banyak yg mau pindah negara nih ,1932994910560682119,,,in,,0,0,5,https://x.com/undefined/status/1932994910560682119,1717067783165620224,
1932980110875111706,Thu Jun 12 01:55:46 +0000 2025,0,Setiap produk lokal punya cerita yang bisa dikenalkan ke dunia. Kangen kampung halaman? Saatnya berbagi cerita melalui produk. #KangenKampungHalaman #DiasporaGlobal #GenZ #Kaburajadulu #masterbagasi #crossborderecommerce,1932980110875111706,,,in,,0,0,0,https://x.com/undefined/status/1932980110875111706,1453563764603719684,
1932977186891563213,Thu Jun 12 01:44:08 +0000 2025,1,Berapa biaya mendirikan Perusahaan di Singapura? Tips hemat nya disini https://t.co/Oh7FcQTw5E Bukan Omon-omon ya guys! #BiayaPerusahaanSingapura #StartupSingapura #BisnisGlobal #WNI #KaburAjaDulu #PajakPerusahaan #Pendirianperusahaan,1932977186891563213,,,in,,0,0,0,https://x.com/undefined/status/1932977186891563213,830257743210516480,
1932977028573380830,Thu Jun 12 01:43:31 +0000 2025,0,Gw doain lu pada dan gw yang pengen #kaburajadulu gw doain rejeki lu pada ngalir deres biar bisa bikin paspor trus jadi PR di negara yang kelen pengen tuju. Trus tabungannya cukup buat bertahan hidup dann dapet pekerjaan layak. Aaammiiinn,1932977028573380830,,,in,,0,0,0,https://x.com/undefined/status/1932977028573380830,1917608133368877056,
1932969712708956462,Thu Jun 12 01:14:27 +0000 2025,0,sumpah bego bgt barusan abis scroll reels trs random nemu video cara kerja di luar negeri #kaburajadulu malah ke refresh dan belum ak like sebel aja anjay blm jg selesai nonton,1932969712708956462,,,in,,0,0,0,https://x.com/undefined/status/1932969712708956462,1817188105360973824,
1932798770460164153,Thu Jun 12 00:47:10 +0000 2025,0,@tanyakanrl mau #kaburajadulu tapi mau kabur jg gaada uangnya mau nabung buat kabur jg gaji mentok umr yg cuma cukup buat makan dan hidup sehari hari.,1932962846700417217,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1932962846700417217,1815064623399518209,
1932955247431020897,Thu Jun 12 00:16:58 +0000 2025,0,Baru ngepost hilal pembukaan registrasi kelas IELTS Speaking and Writing di IG aja udah BANJIR DM. Pada se-desperate ituu kawan2 buat #KaburAjaDulu kahh atau gimana (tapi emang konoha makin kacau sih) Awalnya mikir buka limited slot pun pesimis bakal ada yg daftar taunya rame https://t.co/LebGR9BRgX,1932955247431020897,https://pbs.twimg.com/media/GtM8jIvbMAIYhTy.jpg,,in,,0,1,0,https://x.com/undefined/status/1932955247431020897,158476057,
1932788592008704479,Wed Jun 11 23:25:54 +0000 2025,0,@kegblgnunfaedh Sukses ya sekolahnya adik2xku. Gw demen beet..anak2x yg kek gini. Nanti kalau dah lulus #KaburAjaDulu,1932942398214341101,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1932942398214341101,1003000160,
1932694769169547313,Wed Jun 11 21:46:25 +0000 2025,0,@Sulistyo961 @skleteps @BigAlphaID Kenapa komennya pada julidin sih? Kenapa nggak nanya gimana caranya? Biar pemerintah mikir kayak kemarin ada movement #kaburajadulu ,1932917360304009477,,Sulistyo961,in,,0,0,0,https://x.com/undefined/status/1932917360304009477,98910062,
1932853217907650795,Wed Jun 11 17:31:32 +0000 2025,0,apa #kaburajadulu ya? walaupun ttp wni blm keluar negeri hashsh,1932853217907650795,,,in,,0,0,0,https://x.com/undefined/status/1932853217907650795,1840821248575885312,
1932839522624319582,Wed Jun 11 16:37:07 +0000 2025,0,pengen banget ikut hastag #kaburajadulu pengen bangeettttt,1932839522624319582,,,in,,0,0,0,https://x.com/undefined/status/1932839522624319582,1251894233562140672,
1932834571680428384,Wed Jun 11 16:17:26 +0000 2025,0,Baru banget ngeliat temen kerja les sana-sini biar kaburajadulu pengen begitu tapi kalo gue begitu orang rumah nanti cuman katul hari-hari,1932834571680428384,,,in,,0,0,0,https://x.com/undefined/status/1932834571680428384,872017387914178561,
1932826438496841981,Wed Jun 11 15:50:25 +0000 2025,4,@tanyarlfes yang ada aliennya #kaburajadulu,1932827771753148631,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1932827771753148631,4776168553,
1932823445286629521,Wed Jun 11 15:33:14 +0000 2025,0,Ak di ajak kencan ama orang china apakah ini artinya jodoh ku beda negara? Eneh lah saat nya aku buat ancang ancang #kaburajadulu,1932823445286629521,,,in,,0,0,0,https://x.com/undefined/status/1932823445286629521,1530837468903522305,
1932798770460164153,Wed Jun 11 13:59:12 +0000 2025,1,@tanyakanrl Impian untuk #KaburAjaDulu ke luar negeri,1932799781740638467,,tanyakanrl,in,,0,1,0,https://x.com/undefined/status/1932799781740638467,1137300652655202304,
1932790019972022384,Wed Jun 11 13:20:24 +0000 2025,0,tmn-tmn gw udh pada #kaburajadulu ada yang ke jepang ada yang ke taiwan ada juga yang ke jerman. jadi pengen ikutan deh ke korea atau gak taiwan. semoga tahun depan bisa nyusul ke taiwan,1932790019972022384,,,in,,0,1,0,https://x.com/undefined/status/1932790019972022384,1528624304858202112,
1932787831627526234,Wed Jun 11 13:11:43 +0000 2025,1,Lagi kepengen #KaburAjaDulu tapi semangat lagi rendah? Gimana kalo gue bilang pemegang visa kerja / residence permit di Jerman bisa berangkat haji dgn hanya nunggu 1 tahun? Ini cerita dari banyak ekspat Indo di sana. Bayarnya agak mahal tapi gak lebih mahal dari haji furoda.,1932787831627526234,,,in,,0,0,0,https://x.com/undefined/status/1932787831627526234,435050680,
1932785796446318975,Wed Jun 11 13:03:37 +0000 2025,0,ambil les bahasa biar bisa #kaburajadulu atau treatment biar gw cakep dg duit gw yang sisa 100rb enih,1932785796446318975,,,in,,0,0,0,https://x.com/undefined/status/1932785796446318975,1252830458661896192,
1932777392499802226,Wed Jun 11 12:30:14 +0000 2025,3,Huh. Ternyata skill worker New Zealand pada #KaburAjaDulu. Eksodus. Kirain cuma Jacinda Ardern aja yang kabur. Bisa lebih dulu kolaps dibanding Jepang...,1932777392499802226,,,in,,0,0,2,https://x.com/undefined/status/1932777392499802226,185320244,
1932769271291261362,Wed Jun 11 11:57:58 +0000 2025,0,Inilah kenapa warga indo gk banyak yg bisa #kaburajadulu atau tinggal di luar negeri. Ato yg ada di luar negeri pun sifatnya yg kayak anjing . Karena ya sesimple hal ini... Jadi ya lebih baik kelan tetap di indo aja stay di sana wkwkwk emang ud takdirnya...,1932769271291261362,,,in,,0,0,0,https://x.com/undefined/status/1932769271291261362,212843514,
1932764847965679859,Wed Jun 11 11:40:23 +0000 2025,4,Baguslah Yg mendang mending blon juga ada prestasi sok sok an mau #kaburajadulu yg udah berprestasi balik Indonesia yah ,1932764847965679859,,,in,,0,0,0,https://x.com/undefined/status/1932764847965679859,1717067783165620224,
1932753034138046724,Wed Jun 11 11:22:16 +0000 2025,0,@bokebulary Sebanyak itu kah yg udah pindah ikutan kaburajadulu?,1932760289268936771,,bokebulary,in,,0,1,0,https://x.com/undefined/status/1932760289268936771,1263307705365618688,
1932740276923269149,Wed Jun 11 10:25:19 +0000 2025,0,@4d_h1m wah angtum gak pancasilais silahkan kaburajadulu.,1932745958573608982,,4d_h1m,in,,0,1,0,https://x.com/undefined/status/1932745958573608982,341980931,
1932616294035275821,Wed Jun 11 09:44:11 +0000 2025,0,@petitestardust Wkwkw ga kaget SDM masih bobrok tp pede bikin hastag #kaburajadulu. Kasian negara lain hrs nampung berbagai SDM bobrok kalo semua pd kabur ke negara org trus jd beban disana.,1932735604439331050,,petitestardust,in,,0,0,0,https://x.com/undefined/status/1932735604439331050,62201589,
1932709396364050444,Wed Jun 11 09:22:05 +0000 2025,0,@tempodotco kaburajadulu,1932730045321392519,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1932730045321392519,88611989,
1932721129556488652,Wed Jun 11 08:46:40 +0000 2025,0,Wkwk.. Salah satu alasan #kaburajadulu,1932721129556488652,,,in,,0,0,0,https://x.com/undefined/status/1932721129556488652,86943848,
1932717714906533969,Wed Jun 11 08:33:06 +0000 2025,0,kadang rumah kita sendiri kadang #kaburajadulu,1932717714906533969,,,in,,0,0,0,https://x.com/undefined/status/1932717714906533969,1085919579283451904,
1932711109494255961,Wed Jun 11 08:06:51 +0000 2025,0,Terlalu berani... #kaburajadulu,1932711109494255961,,,in,,0,0,0,https://x.com/undefined/status/1932711109494255961,105695916,
1932706757312483740,Wed Jun 11 07:50:39 +0000 2025,0,dan mengapa #KaburAjaDulu selalu jadi relevan bahkan kini buat orang tua dan impian hajinya,1932707031963873508,,Putiayua,in,,0,0,0,https://x.com/undefined/status/1932707031963873508,107964831,
1932475107756388805,Tue Jun 10 16:29:03 +0000 2025,0,sekarang gw tau alesan kenapa CEO perusahaan besar di dunia banyakan orang India mungkin mereka lebih dulu bikin hastag #kaburajadulu karena pemerintahnya yang wadidawwwww,1932475107756388805,,,in,,1,0,0,https://x.com/undefined/status/1932475107756388805,624679556,
1932463490603827639,Tue Jun 10 15:54:25 +0000 2025,0,Terus.. nggak semua orang yang mau #kaburajadulu tuh kepengen gaji super duper gede ya... gue cuma pengen kabur aja dari negara antah berantah ini dan pindah ke negara yang lebih bagus. Jadi orang biasa-biasa aja di sana tapi tercukupi kebutuhan gue juga gamasalah.,1932466390105276533,,Katharsiste,in,,0,0,0,https://x.com/undefined/status/1932466390105276533,1830060901128683523,
1931730018620874810,Tue Jun 10 14:03:17 +0000 2025,0,@JNOCLOUD Twice aja ngedukung buat #kaburajadulu Mulai dari ngonser diluar Ampe kamunya yg sukses di luar negeri (*amiin gue juga mauu) ,1932438421148213564,,JNOCLOUD,in,,0,1,0,https://x.com/undefined/status/1932438421148213564,1676183496929476608,
1932437952564760766,Tue Jun 10 14:01:26 +0000 2025,0,Di kota lain bahkan negara lain kalo pas mendadak ngidam kek pengen rujak dari thailand (bayarin tiket pp yak) Pokoknya siap semua asal ga ada target pipeline dan gajinya bisa 2 digit wkwkwkwkkwkwkwkwkwkwkwkwkwk Apa kaburajadulu ya ,1932437955119063475,,nyaiiverawuhi,in,,0,0,0,https://x.com/undefined/status/1932437955119063475,194186705,
1932413487277609091,Tue Jun 10 13:58:30 +0000 2025,0,@anaknya_abeh #kaburajadulu sekalian ga sih?,1932437216443486712,,anaknya_abeh,in,,0,0,0,https://x.com/undefined/status/1932437216443486712,412749756,
1932423648411091258,Tue Jun 10 13:04:35 +0000 2025,0,jadi kang bengkel ml paling ngenes yg aku baca wkwk mana ke ln modal #kaburajadulu https://t.co/dlJxKKvuAe,1932423648411091258,,,in,,0,0,0,https://x.com/undefined/status/1932423648411091258,1572399331390652416,
1932411440520188272,Tue Jun 10 12:36:11 +0000 2025,2,@akmaliasani Aamiinnnn semoga bisa #kaburajadulu,1932416501300236678,,akmaliasani,in,,0,0,0,https://x.com/undefined/status/1932416501300236678,1690331530114322432,
1932383248547824038,Tue Jun 10 11:26:59 +0000 2025,0,@zunishofiyn Sekedar saran coba #kaburajadulu bestiee abis itu cari uang banyak-banyak kalo ada keluarga kamu yg ngomong kapan nikah segala macam ancam mereka bilang gak mau ngirim uang lagi,1932399089658057143,,zunishofiyn,in,,0,1,0,https://x.com/undefined/status/1932399089658057143,1093748396874072064,
1932380805575442568,Tue Jun 10 10:38:56 +0000 2025,1,@aewin86 Kira - kira warga Malaysia #KaburAjaDulu ga ya ?,1932386997412532405,,aewin86,in,,0,0,0,https://x.com/undefined/status/1932386997412532405,1884976589039190016,
1932386713776914808,Tue Jun 10 10:37:49 +0000 2025,1,emang harus #KaburAjaDulu sih ini,1932386713776914808,,,in,,0,2,0,https://x.com/undefined/status/1932386713776914808,1753227500661157888,
1932378115701100770,Tue Jun 10 10:03:39 +0000 2025,0,Terkadang ekspor bukan tentang jumlah besar. Cukup satu produk yang bisa membawa cerita kampung halaman ke pasar global. #KangenKampungHalaman #DiasporaGlobal #GenZ #Kaburajadulu #masterbagasi #crossborderecommerce,1932378115701100770,,,in,,0,0,0,https://x.com/undefined/status/1932378115701100770,1453563764603719684,
1932375476666077467,Tue Jun 10 10:02:38 +0000 2025,0,@ninitninitninit yg nonton kan tim kaburajadulu ,1932377861832491183,,ninitninitninit,in,,0,0,0,https://x.com/undefined/status/1932377861832491183,69873600,
1932377673260749020,Tue Jun 10 10:01:53 +0000 2025,24,Hati tetep merah putih tapi kalau tinggal tetep maunya #KaburAjaDulu Indonesia vs Nihon 🇮🇩🇯🇵 https://t.co/l17NCnDn7l,1932377673260749020,https://pbs.twimg.com/media/GtEvPfab0AERyo1.jpg,,in,,0,1,3,https://x.com/undefined/status/1932377673260749020,1776265326776463360,
1932372226566926738,Tue Jun 10 09:40:15 +0000 2025,0,First jobnya joss di indo wee kerenn Plz info cara kaburajadulu biar bisa kerja di thai dongs @.Josswayar,1932372226566926738,,,in,,0,0,0,https://x.com/undefined/status/1932372226566926738,1235495034079703041,
1932057974845170142,Tue Jun 10 09:38:47 +0000 2025,1,@NCLYS #kaburajadulu Mentoknya cuma sama kemampuan berbahasa asing,1932371859611566374,,NCLYS,in,,0,0,0,https://x.com/undefined/status/1932371859611566374,1256812058877636608,
1932002429824094530,Tue Jun 10 09:09:25 +0000 2025,0,@adarwis #kaburajadulu# menggambarkan negara ini memang sdh tdk ada harapan. Dari pemimpin tertinggi pejabat tinggi sd tingkat RT sampe rakyatnya sudah nir etika. Ada musibah bukannya ditolong malah dijarah ... Hopeless,1932364467272290760,,adarwis,in,,0,0,0,https://x.com/undefined/status/1932364467272290760,1545883974,
1931987433702498670,Tue Jun 10 08:26:00 +0000 2025,0,@0tk0il @Arie_Kriting Mungkin ta-gar #KaburAjaDulu dari twatter Mang Otz..,1932353543115346420,,0tk0il,in,,0,0,0,https://x.com/undefined/status/1932353543115346420,1640149988,
1932353240055857239,Tue Jun 10 08:24:48 +0000 2025,249,Bukti kamu bisa Govlock/Skill Issue tapi gaji 3 digit di LN Gass #KaburAjaDulu,1932353240055857239,,,in,,4,11,42,https://x.com/undefined/status/1932353240055857239,1048892219430596608,
1932346520285896798,Tue Jun 10 08:11:58 +0000 2025,0,@semauguela #kaburajadulu wkwk,1932350008675995919,,semauguela,in,,0,0,0,https://x.com/undefined/status/1932350008675995919,1540096198870454272,
1932344568487547083,Tue Jun 10 07:50:21 +0000 2025,0,Cinta sekali sama indonesia tapi kalau cinta kita tak terbalas ya sakit juga. #kaburajadulu,1932344568487547083,,,in,,0,0,0,https://x.com/undefined/status/1932344568487547083,1833248313493360641,
1932338808550506737,Tue Jun 10 07:27:27 +0000 2025,0,kmrn ditawarin sama mod gw loker bakery team leader di daerah itaewon kaburajadulu kaliya?? tapi gabisa bakor,1932338808550506737,,,in,,0,1,0,https://x.com/undefined/status/1932338808550506737,1097960653,
1932310660257599961,Tue Jun 10 07:15:30 +0000 2025,1,@minatozakisasna lucu bngt sekolah nya dukung #KaburAjaDulu,1932335801410699380,,minatozakisasna,in,,0,1,0,https://x.com/undefined/status/1932335801410699380,1782778684799438848,
1932329024279454137,Tue Jun 10 06:48:34 +0000 2025,1,Aku akan begini someday. Mari nabung untuk ikutan hastag kaburajadulu.,1932329024279454137,,,in,,0,0,0,https://x.com/undefined/status/1932329024279454137,1436724922324160516,
1932323346043290102,Tue Jun 10 06:30:19 +0000 2025,0,@worksfess Klo km perawat km pengen #kaburajadulu negara tujuan ke Jerman ikut program G2G dari pemerintah aja Tungguin bukaan th ini sekitar bln Agst-Sept 2025,1932324431340159460,,worksfess,in,,0,1,0,https://x.com/undefined/status/1932324431340159460,286983060,
1932322308196389022,Tue Jun 10 06:21:53 +0000 2025,0,Aku udah pernah bilang. Kalau aku punya anak anakku harus disekolahin ke sekolah yang kurikulumnya internasional. Budget terbesar anak untuk pendidikan pokoknya. Tanggung jawabku biar dimasa depan dia lebih siap sama persaingan lalu #.kaburajadulu I dont trust kurikulum Indo ‍️,1932322308196389022,,,in,,0,1,0,https://x.com/undefined/status/1932322308196389022,1466286906,
1932313130119618575,Tue Jun 10 05:45:25 +0000 2025,0,ㅤ Bye world #.kaburajadulu ㅤ https://t.co/91L8BjS3hh,1932313130119618575,https://pbs.twimg.com/media/GtD0ivobgAA3jEs.jpg,,in,,0,0,0,https://x.com/undefined/status/1932313130119618575,1558716271411494912,
1932285020905046287,Tue Jun 10 03:53:43 +0000 2025,24,berantemnya diaspora di thread soal kaburajadulu vs forgooddiIndo lebih serem daripada di X,1932285020905046287,,,in,,2,4,0,https://x.com/undefined/status/1932285020905046287,84810858,
1932282255864365114,Tue Jun 10 03:42:44 +0000 2025,0,Draft gue super halu tapi semoga isinya ttp bermanfaat (karena selipin tips kaburajadulu tipis2 tapi menghibur (karena halu) ,1932282255864365114,,,in,,0,0,0,https://x.com/undefined/status/1932282255864365114,1298936068444549120,
1931882451426857413,Tue Jun 10 03:38:43 +0000 2025,0,@nutteliaa #.KaburAjaDulu,1932281246446665889,,nutteliaa,in,,0,0,0,https://x.com/undefined/status/1932281246446665889,1338863324633522183,
1932280691175399676,Tue Jun 10 03:36:31 +0000 2025,0,Ngga boleh #KaburAjaDulu bawa anak,1932280691175399676,,,in,,0,0,0,https://x.com/undefined/status/1932280691175399676,185320244,
1932279245491081575,Tue Jun 10 03:30:46 +0000 2025,0,Setelah mendengar keluhan kawan-kawanku yang sudah hestek kaburajadulu sepertinya emg paling enak tuh kabur ke Malaysia ya. Selain biaya kaburnya lebih murah culturenya juga mirip.,1932279245491081575,,,in,,0,3,0,https://x.com/undefined/status/1932279245491081575,873870355378487300,
1932275419866407021,Tue Jun 10 03:28:09 +0000 2025,0,@Haidwangg Cus kak # kaburajadulu,1932278585391526364,,Haidwangg,in,,0,1,0,https://x.com/undefined/status/1932278585391526364,1526392585803051010,
1932267222497718505,Tue Jun 10 02:43:00 +0000 2025,0,Dengan produk lokal kita kampung halaman bisa terasa lebih dekat meskipun berada ribuan mil jauhnya. #KangenKampungHalaman #DiasporaGlobal #GenZ #Kaburajadulu #masterbagasi #crossborderecommerce,1932267222497718505,,,in,,0,0,0,https://x.com/undefined/status/1932267222497718505,1453563764603719684,
1932265821579178364,Tue Jun 10 02:37:26 +0000 2025,0,Gw habis ngubek² twit lama 5 tahun lalu. Gw penah ngambis di sini dan ya after the ambisverse era hidup berjalan masing². Udah lost contact. Sekarang akun ini prefer jd Anon buat track progres belajar bahasa dan nyambat pengen #KaburAjaDulu Plis gw bisa kerja ke Jerman/ Jpn ,1932265821579178364,,,in,,0,0,0,https://x.com/undefined/status/1932265821579178364,920825075040903168,
1931560642496102776,Tue Jun 10 02:15:06 +0000 2025,0,@sangzhily MINATT BANGET. yuk kita #kaburajadulu,1932260202642083942,,sangzhily,in,,0,1,0,https://x.com/undefined/status/1932260202642083942,1855523414414684160,
1932253246237901289,Tue Jun 10 01:47:28 +0000 2025,6,Apakah ini makna tagar #kaburajadulu ? kabur dari X maksudnya? Wkwkwk,1932253246237901289,,,in,,0,0,4,https://x.com/undefined/status/1932253246237901289,1717067783165620224,
1932249428884389927,Tue Jun 10 01:32:17 +0000 2025,0,Boleh ga sii #/kaburajadulu pake lpdp?? Alias gamau balik ke indo gitu. Suram bet di sini ,1932249428884389927,,,in,,0,0,0,https://x.com/undefined/status/1932249428884389927,1812387732439891968,
